date,time_15min,direction,sensor,vph_raw
0508,00:45,Eastbound,matrix,245.0
0508,01:00,Eastbound,matrix,236.4
0508,01:15,Eastbound,matrix,205.4
0508,01:30,Eastbound,matrix,174.0
0508,01:45,Eastbound,matrix,178.8
0508,02:00,Eastbound,matrix,171.6
0508,02:15,Eastbound,matrix,161.6
0508,02:30,Eastbound,matrix,131.2
0508,02:45,Eastbound,matrix,105.0
0508,03:00,Eastbound,matrix,135.9
0508,03:15,Eastbound,matrix,99.8
0508,03:30,Eastbound,matrix,69.3
0508,03:45,Eastbound,matrix,90.2
0508,04:00,Eastbound,matrix,81.2
0508,04:15,Eastbound,matrix,73.6
0508,04:30,Eastbound,matrix,91.7
0508,04:45,Eastbound,matrix,118.8
0508,05:00,Eastbound,matrix,114.5
0508,05:15,Eastbound,matrix,94.3
0508,05:30,Eastbound,matrix,139.1
0508,05:45,Eastbound,matrix,152.6
0508,06:00,Eastbound,matrix,191.5
0508,06:15,Eastbound,matrix,245.4
0508,06:30,Eastbound,matrix,320.2
0508,06:45,Eastbound,matrix,479.7
0508,07:00,Eastbound,matrix,571.6
0508,07:15,Eastbound,matrix,696.8
0508,07:30,Eastbound,matrix,966.7
0508,07:45,Eastbound,matrix,961.4
0508,08:00,Eastbound,matrix,822.9
0508,08:15,Eastbound,matrix,821.5
0508,08:30,Eastbound,matrix,832.5
0508,08:45,Eastbound,matrix,880.5
0508,09:00,Eastbound,matrix,866.3
0508,09:15,Eastbound,matrix,866.3
0508,09:30,Eastbound,matrix,924.8
0508,09:45,Eastbound,matrix,803.8
0508,10:00,Eastbound,matrix,751.0
0508,10:15,Eastbound,matrix,770.6
0508,10:30,Eastbound,matrix,807.0
0508,10:45,Eastbound,matrix,887.2
0508,11:00,Eastbound,matrix,930.5
0508,11:15,Eastbound,matrix,938.1
0508,11:30,Eastbound,matrix,1022.4
0508,11:45,Eastbound,matrix,1040.0
0508,12:00,Eastbound,matrix,1042.9
0508,12:15,Eastbound,matrix,1075.3
0508,12:30,Eastbound,matrix,1074.3
0508,12:45,Eastbound,matrix,1148.1
0508,13:00,Eastbound,matrix,1037.6
0508,13:15,Eastbound,matrix,1030.2
0508,13:30,Eastbound,matrix,1210.5
0508,13:45,Eastbound,matrix,1196.8
0508,14:00,Eastbound,matrix,1182.4
0508,14:15,Eastbound,matrix,1270.9
0508,14:30,Eastbound,matrix,1192.4
0508,14:45,Eastbound,matrix,1289.9
0508,15:00,Eastbound,matrix,2371.9
0508,15:15,Eastbound,matrix,2858.2
0508,15:30,Eastbound,matrix,2100.5
0508,15:45,Eastbound,matrix,1507.9
0508,16:00,Eastbound,matrix,2118.9
0508,16:15,Eastbound,matrix,
0508,16:30,Eastbound,matrix,1635.6
0508,16:45,Eastbound,matrix,1783.2
0508,17:00,Eastbound,matrix,1756.4
0508,17:15,Eastbound,matrix,1160.5
0508,17:30,Eastbound,matrix,987.3
0508,17:45,Eastbound,matrix,938.7
0508,18:00,Eastbound,matrix,1041.7
0508,18:15,Eastbound,matrix,
0508,18:30,Eastbound,matrix,1321.1
0508,18:45,Eastbound,matrix,1038.1
0508,19:00,Eastbound,matrix,945.3
0508,19:15,Eastbound,matrix,939.1
0508,19:30,Eastbound,matrix,892.9
0508,19:45,Eastbound,matrix,920.1
0508,20:00,Eastbound,matrix,906.3
0508,20:15,Eastbound,matrix,824.8
0508,20:30,Eastbound,matrix,773.9
0508,20:45,Eastbound,matrix,772.5
0508,21:00,Eastbound,matrix,700.1
0508,21:15,Eastbound,matrix,703.3
0508,21:30,Eastbound,matrix,867.7
0508,21:45,Eastbound,matrix,1229.5
0508,22:00,Eastbound,matrix,1327.1
0508,22:15,Eastbound,matrix,1047.7
0508,22:30,Eastbound,matrix,994.2
0508,22:45,Eastbound,matrix,926.7
0508,23:00,Eastbound,matrix,910.1
0508,23:15,Eastbound,matrix,883.1
0508,23:30,Eastbound,matrix,723.4
0508,23:45,Eastbound,matrix,
0508,00:00,Westbound,matrix,166.9
0508,00:15,Westbound,matrix,166.4
0508,00:30,Westbound,matrix,142.1
0508,00:45,Westbound,matrix,114.0
0508,01:00,Westbound,matrix,119.8
0508,01:15,Westbound,matrix,115.9
0508,01:30,Westbound,matrix,109.8
0508,01:45,Westbound,matrix,116.9
0508,02:00,Westbound,matrix,96.4
0508,02:15,Westbound,matrix,79.3
0508,02:30,Westbound,matrix,100.2
0508,02:45,Westbound,matrix,135.5
0508,03:00,Westbound,matrix,98.3
0508,03:15,Westbound,matrix,47.4
0508,03:30,Westbound,matrix,38.3
0508,03:45,Westbound,matrix,37.9
0508,04:00,Westbound,matrix,33.6
0508,04:15,Westbound,matrix,42.1
0508,04:30,Westbound,matrix,53.1
0508,04:45,Westbound,matrix,56.0
0508,05:00,Westbound,matrix,49.8
0508,05:15,Westbound,matrix,67.5
0508,05:30,Westbound,matrix,95.5
0508,05:45,Westbound,matrix,108.2
0508,06:00,Westbound,matrix,151.8
0508,06:15,Westbound,matrix,185.0
0508,06:30,Westbound,matrix,228.3
0508,06:45,Westbound,matrix,259.7
0508,07:00,Westbound,matrix,353.5
0508,07:15,Westbound,matrix,441.1
0508,07:30,Westbound,matrix,494.4
0508,07:45,Westbound,matrix,495.9
0508,08:00,Westbound,matrix,484.4
0508,08:15,Westbound,matrix,557.8
0508,08:30,Westbound,matrix,506.8
0508,08:45,Westbound,matrix,420.2
0508,09:00,Westbound,matrix,454.4
0508,09:15,Westbound,matrix,456.3
0508,09:30,Westbound,matrix,449.7
0508,09:45,Westbound,matrix,430.6
0508,10:00,Westbound,matrix,414.5
0508,10:15,Westbound,matrix,419.2
0508,10:30,Westbound,matrix,468.4
0508,10:45,Westbound,matrix,510.6
0508,11:00,Westbound,matrix,504.4
0508,11:15,Westbound,matrix,481.1
0508,11:30,Westbound,matrix,498.7
0508,11:45,Westbound,matrix,525.4
0508,12:00,Westbound,matrix,524.0
0508,12:15,Westbound,matrix,533.5
0508,12:30,Westbound,matrix,495.4
0508,12:45,Westbound,matrix,504.0
0508,13:00,Westbound,matrix,531.1
0508,13:15,Westbound,matrix,483.7
0508,13:30,Westbound,matrix,464.9
0508,13:45,Westbound,matrix,469.2
0508,14:00,Westbound,matrix,458.7
0508,14:15,Westbound,matrix,506.8
0508,14:30,Westbound,matrix,482.5
0508,14:45,Westbound,matrix,452.5
0508,15:00,Westbound,matrix,680.6
0508,15:15,Westbound,matrix,801.0
0508,15:30,Westbound,matrix,633.9
0508,15:45,Westbound,matrix,721.8
0508,16:00,Westbound,matrix,845.3
0508,16:15,Westbound,matrix,744.9
0508,16:30,Westbound,matrix,575.4
0508,16:45,Westbound,matrix,661.5
0508,17:00,Westbound,matrix,623.9
0508,17:15,Westbound,matrix,402.5
0508,17:30,Westbound,matrix,433.5
0508,17:45,Westbound,matrix,457.3
0508,18:00,Westbound,matrix,454.4
0508,18:15,Westbound,matrix,548.7
0508,18:30,Westbound,matrix,503.3
0508,18:45,Westbound,matrix,444.4
0508,19:00,Westbound,matrix,434.9
0508,19:15,Westbound,matrix,477.3
0508,19:30,Westbound,matrix,498.7
0508,19:45,Westbound,matrix,443.5
0508,20:00,Westbound,matrix,504.4
0508,20:15,Westbound,matrix,459.2
0508,20:30,Westbound,matrix,380.6
0508,20:45,Westbound,matrix,431.6
0508,21:00,Westbound,matrix,520.1
0508,21:15,Westbound,matrix,535.6
0508,21:30,Westbound,matrix,445.9
0508,21:45,Westbound,matrix,346.4
0508,22:00,Westbound,matrix,304.5
0508,22:15,Westbound,matrix,316.4
0508,22:30,Westbound,matrix,364.5
0508,22:45,Westbound,matrix,327.3
0508,23:00,Westbound,matrix,261.2
0508,23:15,Westbound,matrix,272.1
0508,23:30,Westbound,matrix,301.6
0508,23:45,Westbound,matrix,309.7
0508,00:00,Northbound,advance-260ft,63.0
0508,00:15,Northbound,advance-260ft,55.8
0508,00:30,Northbound,advance-260ft,49.8
0508,00:45,Northbound,advance-260ft,46.9
0508,01:00,Northbound,advance-260ft,37.7
0508,01:15,Northbound,advance-260ft,37.7
0508,01:30,Northbound,advance-260ft,40.9
0508,01:45,Northbound,advance-260ft,38.4
0508,02:00,Northbound,advance-260ft,41.2
0508,02:15,Northbound,advance-260ft,38.8
0508,02:30,Northbound,advance-260ft,30.5
0508,02:45,Northbound,advance-260ft,32.3
0508,03:00,Northbound,advance-260ft,32.6
0508,03:15,Northbound,advance-260ft,32.4
0508,03:30,Northbound,advance-260ft,23.2
0508,03:45,Northbound,advance-260ft,27.9
0508,04:00,Northbound,advance-260ft,21.7
0508,04:15,Northbound,advance-260ft,26.0
0508,04:30,Northbound,advance-260ft,40.0
0508,04:45,Northbound,advance-260ft,31.0
0508,05:00,Northbound,advance-260ft,39.5
0508,05:15,Northbound,advance-260ft,39.8
0508,05:30,Northbound,advance-260ft,38.1
0508,05:45,Northbound,advance-260ft,39.7
0508,06:00,Northbound,advance-260ft,47.7
0508,06:15,Northbound,advance-260ft,61.9
0508,06:30,Northbound,advance-260ft,65.9
0508,06:45,Northbound,advance-260ft,84.8
0508,07:00,Northbound,advance-260ft,104.2
0508,07:15,Northbound,advance-260ft,100.8
0508,07:30,Northbound,advance-260ft,101.3
0508,07:45,Northbound,advance-260ft,115.6
0508,08:00,Northbound,advance-260ft,104.6
0508,08:15,Northbound,advance-260ft,91.8
0508,08:30,Northbound,advance-260ft,93.3
0508,08:45,Northbound,advance-260ft,89.2
0508,09:00,Northbound,advance-260ft,87.8
0508,09:15,Northbound,advance-260ft,105.9
0508,09:30,Northbound,advance-260ft,127.7
0508,09:45,Northbound,advance-260ft,143.4
0508,10:00,Northbound,advance-260ft,130.2
0508,10:15,Northbound,advance-260ft,92.1
0508,10:30,Northbound,advance-260ft,90.6
0508,10:45,Northbound,advance-260ft,78.8
0508,11:00,Northbound,advance-260ft,57.2
0508,11:15,Northbound,advance-260ft,67.6
0508,11:30,Northbound,advance-260ft,77.6
0508,11:45,Northbound,advance-260ft,83.5
0508,12:00,Northbound,advance-260ft,63.4
0508,12:15,Northbound,advance-260ft,70.2
0508,12:30,Northbound,advance-260ft,75.1
0508,12:45,Northbound,advance-260ft,74.5
0508,13:00,Northbound,advance-260ft,83.5
0508,13:15,Northbound,advance-260ft,63.4
0508,13:30,Northbound,advance-260ft,78.5
0508,13:45,Northbound,advance-260ft,92.6
0508,14:00,Northbound,advance-260ft,77.1
0508,14:15,Northbound,advance-260ft,64.6
0508,14:30,Northbound,advance-260ft,66.6
0508,14:45,Northbound,advance-260ft,69.9
0508,15:00,Northbound,advance-260ft,109.8
0508,15:15,Northbound,advance-260ft,126.7
0508,15:30,Northbound,advance-260ft,100.2
0508,15:45,Northbound,advance-260ft,164.1
0508,16:00,Northbound,advance-260ft,177.3
0508,16:15,Northbound,advance-260ft,145.4
0508,16:30,Northbound,advance-260ft,107.0
0508,16:45,Northbound,advance-260ft,110.6
0508,17:00,Northbound,advance-260ft,106.6
0508,17:15,Northbound,advance-260ft,76.1
0508,17:30,Northbound,advance-260ft,94.1
0508,17:45,Northbound,advance-260ft,114.8
0508,18:00,Northbound,advance-260ft,103.2
0508,18:15,Northbound,advance-260ft,132.2
0508,18:30,Northbound,advance-260ft,120.6
0508,18:45,Northbound,advance-260ft,59.9
0508,19:00,Northbound,advance-260ft,61.8
0508,19:15,Northbound,advance-260ft,72.1
0508,19:30,Northbound,advance-260ft,81.9
0508,19:45,Northbound,advance-260ft,76.8
0508,20:00,Northbound,advance-260ft,73.9
0508,20:15,Northbound,advance-260ft,77.6
0508,20:30,Northbound,advance-260ft,95.8
0508,20:45,Northbound,advance-260ft,103.5
0508,21:00,Northbound,advance-260ft,95.3
0508,21:15,Northbound,advance-260ft,86.9
0508,21:30,Northbound,advance-260ft,95.3
0508,21:45,Northbound,advance-260ft,116.2
0508,22:00,Northbound,advance-260ft,121.9
0508,22:15,Northbound,advance-260ft,115.8
0508,22:30,Northbound,advance-260ft,110.5
0508,22:45,Northbound,advance-260ft,103.0
0508,23:00,Northbound,advance-260ft,103.9
0508,23:15,Northbound,advance-260ft,105.2
0508,23:30,Northbound,advance-260ft,106.0
0508,23:45,Northbound,advance-260ft,
0508,00:00,Southbound,advance-260ft,135.1
0508,00:15,Southbound,advance-260ft,123.2
0508,00:30,Southbound,advance-260ft,90.6
0508,00:45,Southbound,advance-260ft,71.6
0508,01:00,Southbound,advance-260ft,71.5
0508,01:15,Southbound,advance-260ft,75.9
0508,01:30,Southbound,advance-260ft,61.6
0508,01:45,Southbound,advance-260ft,54.3
0508,02:00,Southbound,advance-260ft,59.8
0508,02:15,Southbound,advance-260ft,49.4
0508,02:30,Southbound,advance-260ft,38.8
0508,02:45,Southbound,advance-260ft,44.4
0508,03:00,Southbound,advance-260ft,44.1
0508,03:15,Southbound,advance-260ft,48.9
0508,03:30,Southbound,advance-260ft,53.4
0508,03:45,Southbound,advance-260ft,46.6
0508,04:00,Southbound,advance-260ft,36.0
0508,04:15,Southbound,advance-260ft,40.1
0508,04:30,Southbound,advance-260ft,79.8
0508,04:45,Southbound,advance-260ft,75.4
0508,05:00,Southbound,advance-260ft,63.1
0508,05:15,Southbound,advance-260ft,84.9
0508,05:30,Southbound,advance-260ft,104.4
0508,05:45,Southbound,advance-260ft,139.4
0508,06:00,Southbound,advance-260ft,169.7
0508,06:15,Southbound,advance-260ft,201.5
0508,06:30,Southbound,advance-260ft,281.6
0508,06:45,Southbound,advance-260ft,306.0
0508,07:00,Southbound,advance-260ft,320.7
0508,07:15,Southbound,advance-260ft,280.5
0508,07:30,Southbound,advance-260ft,216.0
0508,07:45,Southbound,advance-260ft,230.1
0508,08:00,Southbound,advance-260ft,274.8
0508,08:15,Southbound,advance-260ft,297.0
0508,08:30,Southbound,advance-260ft,261.8
0508,08:45,Southbound,advance-260ft,292.3
0508,09:00,Southbound,advance-260ft,312.1
0508,09:15,Southbound,advance-260ft,266.1
0508,09:30,Southbound,advance-260ft,264.4
0508,09:45,Southbound,advance-260ft,285.6
0508,10:00,Southbound,advance-260ft,295.6
0508,10:15,Southbound,advance-260ft,293.2
0508,10:30,Southbound,advance-260ft,287.3
0508,10:45,Southbound,advance-260ft,331.9
0508,11:00,Southbound,advance-260ft,273.6
0508,11:15,Southbound,advance-260ft,214.8
0508,11:30,Southbound,advance-260ft,220.8
0508,11:45,Southbound,advance-260ft,210.5
0508,12:00,Southbound,advance-260ft,271.1
0508,12:15,Southbound,advance-260ft,278.4
0508,12:30,Southbound,advance-260ft,242.4
0508,12:45,Southbound,advance-260ft,265.5
0508,13:00,Southbound,advance-260ft,225.7
0508,13:15,Southbound,advance-260ft,235.0
0508,13:30,Southbound,advance-260ft,299.8
0508,13:45,Southbound,advance-260ft,318.3
0508,14:00,Southbound,advance-260ft,354.1
0508,14:15,Southbound,advance-260ft,354.0
0508,14:30,Southbound,advance-260ft,273.5
0508,14:45,Southbound,advance-260ft,232.4
0508,15:00,Southbound,advance-260ft,366.8
0508,15:15,Southbound,advance-260ft,576.7
0508,15:30,Southbound,advance-260ft,633.1
0508,15:45,Southbound,advance-260ft,695.9
0508,16:00,Southbound,advance-260ft,611.2
0508,16:15,Southbound,advance-260ft,434.4
0508,16:30,Southbound,advance-260ft,367.1
0508,16:45,Southbound,advance-260ft,490.4
0508,17:00,Southbound,advance-260ft,490.2
0508,17:15,Southbound,advance-260ft,362.6
0508,17:30,Southbound,advance-260ft,412.8
0508,17:45,Southbound,advance-260ft,437.6
0508,18:00,Southbound,advance-260ft,409.6
0508,18:15,Southbound,advance-260ft,585.5
0508,18:30,Southbound,advance-260ft,643.6
0508,18:45,Southbound,advance-260ft,441.5
0508,19:00,Southbound,advance-260ft,344.7
0508,19:15,Southbound,advance-260ft,325.2
0508,19:30,Southbound,advance-260ft,339.7
0508,19:45,Southbound,advance-260ft,361.3
0508,20:00,Southbound,advance-260ft,350.6
0508,20:15,Southbound,advance-260ft,349.0
0508,20:30,Southbound,advance-260ft,356.0
0508,20:45,Southbound,advance-260ft,371.6
0508,21:00,Southbound,advance-260ft,375.4
0508,21:15,Southbound,advance-260ft,360.3
0508,21:30,Southbound,advance-260ft,362.4
0508,21:45,Southbound,advance-260ft,441.9
0508,22:00,Southbound,advance-260ft,441.0
0508,22:15,Southbound,advance-260ft,378.0
0508,22:30,Southbound,advance-260ft,379.0
0508,22:45,Southbound,advance-260ft,378.7
0508,23:00,Southbound,advance-260ft,354.9
0508,23:15,Southbound,advance-260ft,332.4
0508,23:30,Southbound,advance-260ft,291.1
0508,23:45,Southbound,advance-260ft,
0508,00:00,Northbound,matrix,530.0
0508,00:15,Northbound,matrix,464.7
0508,00:30,Northbound,matrix,496.8
0508,00:45,Northbound,matrix,394.5
0508,01:00,Northbound,matrix,246.4
0508,01:15,Northbound,matrix,253.9
0508,01:30,Northbound,matrix,249.0
0508,01:45,Northbound,matrix,298.9
0508,02:00,Northbound,matrix,255.4
0508,02:15,Northbound,matrix,216.9
0508,02:30,Northbound,matrix,
0508,02:45,Northbound,matrix,363.0
0508,03:00,Northbound,matrix,328.4
0508,03:15,Northbound,matrix,268.2
0508,03:30,Northbound,matrix,
0508,03:45,Northbound,matrix,206.2
0508,04:00,Northbound,matrix,204.1
0508,04:15,Northbound,matrix,
0508,04:30,Northbound,matrix,201.5
0508,04:45,Northbound,matrix,201.5
0508,05:00,Northbound,matrix,206.7
0508,05:15,Northbound,matrix,265.3
0508,05:30,Northbound,matrix,372.0
0508,05:45,Northbound,matrix,436.2
0508,06:00,Northbound,matrix,483.5
0508,06:15,Northbound,matrix,560.1
0508,06:30,Northbound,matrix,749.5
0508,06:45,Northbound,matrix,939.8
0508,07:00,Northbound,matrix,1024.4
0508,07:15,Northbound,matrix,1311.5
0508,07:30,Northbound,matrix,1588.3
0508,07:45,Northbound,matrix,1642.5
0508,08:00,Northbound,matrix,1839.6
0508,08:15,Northbound,matrix,1962.9
0508,08:30,Northbound,matrix,1956.8
0508,08:45,Northbound,matrix,1846.1
0508,09:00,Northbound,matrix,1699.4
0508,09:15,Northbound,matrix,1787.0
0508,09:30,Northbound,matrix,1659.6
0508,09:45,Northbound,matrix,1636.4
0508,10:00,Northbound,matrix,1784.3
0508,10:15,Northbound,matrix,1826.4
0508,10:30,Northbound,matrix,1885.7
0508,10:45,Northbound,matrix,1720.8
0508,11:00,Northbound,matrix,1701.1
0508,11:15,Northbound,matrix,1826.2
0508,11:30,Northbound,matrix,1831.9
0508,11:45,Northbound,matrix,1931.6
0508,12:00,Northbound,matrix,1928.7
0508,12:15,Northbound,matrix,1827.6
0508,12:30,Northbound,matrix,1957.5
0508,12:45,Northbound,matrix,1960.0
0508,13:00,Northbound,matrix,1920.2
0508,13:15,Northbound,matrix,2035.5
0508,13:30,Northbound,matrix,2024.1
0508,13:45,Northbound,matrix,2038.8
0508,14:00,Northbound,matrix,2027.0
0508,14:15,Northbound,matrix,1938.7
0508,14:30,Northbound,matrix,2188.2
0508,14:45,Northbound,matrix,2131.8
0508,15:00,Northbound,matrix,2562.4
0508,15:15,Northbound,matrix,3938.2
0508,15:30,Northbound,matrix,3000.1
0508,15:45,Northbound,matrix,2936.0
0508,16:00,Northbound,matrix,3307.3
0508,16:15,Northbound,matrix,3174.5
0508,16:30,Northbound,matrix,2729.1
0508,16:45,Northbound,matrix,3374.2
0508,17:00,Northbound,matrix,2842.8
0508,17:15,Northbound,matrix,1978.6
0508,17:30,Northbound,matrix,2012.7
0508,17:45,Northbound,matrix,1926.7
0508,18:00,Northbound,matrix,1766.4
0508,18:15,Northbound,matrix,2294.9
0508,18:30,Northbound,matrix,2250.6
0508,18:45,Northbound,matrix,1830.4
0508,19:00,Northbound,matrix,1799.8
0508,19:15,Northbound,matrix,1733.6
0508,19:30,Northbound,matrix,1689.6
0508,19:45,Northbound,matrix,1672.4
0508,20:00,Northbound,matrix,1651.0
0508,20:15,Northbound,matrix,1558.9
0508,20:30,Northbound,matrix,1430.3
0508,20:45,Northbound,matrix,1446.1
0508,21:00,Northbound,matrix,1427.4
0508,21:15,Northbound,matrix,1378.1
0508,21:30,Northbound,matrix,
0508,21:45,Northbound,matrix,
0508,22:00,Northbound,matrix,1216.6
0508,22:15,Northbound,matrix,1188.2
0508,22:30,Northbound,matrix,1260.8
0508,22:45,Northbound,matrix,1182.0
0508,23:00,Northbound,matrix,1048.6
0508,23:15,Northbound,matrix,952.6
0508,23:30,Northbound,matrix,876.3
0508,23:45,Northbound,matrix,883.4
0508,00:00,Southbound,matrix,623.9
0508,00:15,Southbound,matrix,555.9
0508,00:30,Southbound,matrix,466.8
0508,00:45,Southbound,matrix,386.7
0508,01:00,Southbound,matrix,383.5
0508,01:15,Southbound,matrix,356.5
0508,01:30,Southbound,matrix,303.8
0508,01:45,Southbound,matrix,348.9
0508,02:00,Southbound,matrix,347.9
0508,02:15,Southbound,matrix,293.8
0508,02:30,Southbound,matrix,273.9
0508,02:45,Southbound,matrix,269.6
0508,03:00,Southbound,matrix,238.7
0508,03:15,Southbound,matrix,194.1
0508,03:30,Southbound,matrix,204.1
0508,03:45,Southbound,matrix,144.8
0508,04:00,Southbound,matrix,124.3
0508,04:15,Southbound,matrix,166.9
0508,04:30,Southbound,matrix,266.8
0508,04:45,Southbound,matrix,265.6
0508,05:00,Southbound,matrix,273.9
0508,05:15,Southbound,matrix,380.7
0508,05:30,Southbound,matrix,497.6
0508,05:45,Southbound,matrix,564.4
0508,06:00,Southbound,matrix,700.1
0508,06:15,Southbound,matrix,948.9
0508,06:30,Southbound,matrix,1285.0
0508,06:45,Southbound,matrix,1596.0
0508,07:00,Southbound,matrix,1579.8
0508,07:15,Southbound,matrix,1871.6
0508,07:30,Southbound,matrix,2125.2
0508,07:45,Southbound,matrix,2007.0
0508,08:00,Southbound,matrix,1919.0
0508,08:15,Southbound,matrix,1780.6
0508,08:30,Southbound,matrix,1940.1
0508,08:45,Southbound,matrix,2025.6
0508,09:00,Southbound,matrix,1794.7
0508,09:15,Southbound,matrix,1809.1
0508,09:30,Southbound,matrix,1819.1
0508,09:45,Southbound,matrix,1780.6
0508,10:00,Southbound,matrix,1861.8
0508,10:15,Southbound,matrix,1753.7
0508,10:30,Southbound,matrix,1833.3
0508,10:45,Southbound,matrix,1928.7
0508,11:00,Southbound,matrix,1921.6
0508,11:15,Southbound,matrix,2019.9
0508,11:30,Southbound,matrix,2134.4
0508,11:45,Southbound,matrix,2170.8
0508,12:00,Southbound,matrix,2186.5
0508,12:15,Southbound,matrix,1980.5
0508,12:30,Southbound,matrix,2099.2
0508,12:45,Southbound,matrix,2257.4
0508,13:00,Southbound,matrix,2115.3
0508,13:15,Southbound,matrix,2273.3
0508,13:30,Southbound,matrix,2334.3
0508,13:45,Southbound,matrix,2197.9
0508,14:00,Southbound,matrix,2395.8
0508,14:15,Southbound,matrix,2267.7
0508,14:30,Southbound,matrix,2294.9
0508,14:45,Southbound,matrix,2504.8
0508,15:00,Southbound,matrix,3597.8
0508,15:15,Southbound,matrix,4692.9
0508,15:30,Southbound,matrix,3684.9
0508,15:45,Southbound,matrix,3679.4
0508,16:00,Southbound,matrix,3690.4
0508,16:15,Southbound,matrix,3835.6
0508,16:30,Southbound,matrix,3730.4
0508,16:45,Southbound,matrix,4151.8
0508,17:00,Southbound,matrix,3736.8
0508,17:15,Southbound,matrix,2838.7
0508,17:30,Southbound,matrix,2813.1
0508,17:45,Southbound,matrix,2679.1
0508,18:00,Southbound,matrix,2613.7
0508,18:15,Southbound,matrix,3256.2
0508,18:30,Southbound,matrix,3349.1
0508,18:45,Southbound,matrix,2582.4
0508,19:00,Southbound,matrix,2129.2
0508,19:15,Southbound,matrix,2175.1
0508,19:30,Southbound,matrix,2213.8
0508,19:45,Southbound,matrix,2118.1
0508,20:00,Southbound,matrix,2055.5
0508,20:15,Southbound,matrix,1916.5
0508,20:30,Southbound,matrix,1799.1
0508,20:45,Southbound,matrix,1721.6
0508,21:00,Southbound,matrix,1611.1
0508,21:15,Southbound,matrix,1438.8
0508,21:30,Southbound,matrix,1366.6
0508,21:45,Southbound,matrix,1359.1
0508,22:00,Southbound,matrix,1347.4
0508,22:15,Southbound,matrix,1436.0
0508,22:30,Southbound,matrix,1467.3
0508,22:45,Southbound,matrix,1420.4
0508,23:00,Southbound,matrix,1367.6
0508,23:15,Southbound,matrix,1200.0
0508,23:30,Southbound,matrix,1117.0
0508,23:45,Southbound,matrix,1126.9
0513,00:00,Eastbound,advance-stopbar,84.7
0513,00:15,Eastbound,advance-stopbar,75.9
0513,00:30,Eastbound,advance-stopbar,83.3
0513,00:45,Eastbound,advance-stopbar,68.7
0513,01:00,Eastbound,advance-stopbar,34.2
0513,01:15,Eastbound,advance-stopbar,21.1
0513,01:30,Eastbound,advance-stopbar,14.9
0513,01:45,Eastbound,advance-stopbar,10.4
0513,02:00,Eastbound,advance-stopbar,15.9
0513,02:15,Eastbound,advance-stopbar,30.7
0513,02:30,Eastbound,advance-stopbar,30.3
0513,02:45,Eastbound,advance-stopbar,15.4
0513,03:00,Eastbound,advance-stopbar,11.4
0513,03:15,Eastbound,advance-stopbar,11.6
0513,03:30,Eastbound,advance-stopbar,49.4
0513,03:45,Eastbound,advance-stopbar,51.8
0513,04:00,Eastbound,advance-stopbar,13.3
0513,04:15,Eastbound,advance-stopbar,31.1
0513,04:30,Eastbound,advance-stopbar,54.3
0513,04:45,Eastbound,advance-stopbar,63.3
0513,05:00,Eastbound,advance-stopbar,62.1
0513,05:15,Eastbound,advance-stopbar,79.9
0513,05:30,Eastbound,advance-stopbar,125.3
0513,05:45,Eastbound,advance-stopbar,121.3
0513,06:00,Eastbound,advance-stopbar,106.6
0513,06:15,Eastbound,advance-stopbar,173.0
0513,06:30,Eastbound,advance-stopbar,215.4
0513,06:45,Eastbound,advance-stopbar,226.3
0513,07:00,Eastbound,advance-stopbar,262.0
0513,07:15,Eastbound,advance-stopbar,283.0
0513,07:30,Eastbound,advance-stopbar,338.7
0513,07:45,Eastbound,advance-stopbar,351.9
0513,08:00,Eastbound,advance-stopbar,317.7
0513,08:15,Eastbound,advance-stopbar,347.2
0513,08:30,Eastbound,advance-stopbar,353.2
0513,08:45,Eastbound,advance-stopbar,319.1
0513,09:00,Eastbound,advance-stopbar,328.4
0513,09:15,Eastbound,advance-stopbar,340.6
0513,09:30,Eastbound,advance-stopbar,328.4
0513,09:45,Eastbound,advance-stopbar,294.9
0513,10:00,Eastbound,advance-stopbar,286.3
0513,10:15,Eastbound,advance-stopbar,288.7
0513,10:30,Eastbound,advance-stopbar,306.7
0513,10:45,Eastbound,advance-stopbar,311.5
0513,11:00,Eastbound,advance-stopbar,285.3
0513,11:15,Eastbound,advance-stopbar,306.3
0513,11:30,Eastbound,advance-stopbar,341.5
0513,11:45,Eastbound,advance-stopbar,334.4
0513,12:00,Eastbound,advance-stopbar,319.1
0513,12:15,Eastbound,advance-stopbar,300.3
0513,12:30,Eastbound,advance-stopbar,329.4
0513,12:45,Eastbound,advance-stopbar,347.7
0513,13:00,Eastbound,advance-stopbar,305.6
0513,13:15,Eastbound,advance-stopbar,254.1
0513,13:30,Eastbound,advance-stopbar,288.9
0513,13:45,Eastbound,advance-stopbar,308.4
0513,14:00,Eastbound,advance-stopbar,243.2
0513,14:15,Eastbound,advance-stopbar,260.8
0513,14:30,Eastbound,advance-stopbar,271.8
0513,14:45,Eastbound,advance-stopbar,264.4
0513,15:00,Eastbound,advance-stopbar,250.8
0513,15:15,Eastbound,advance-stopbar,249.2
0513,15:30,Eastbound,advance-stopbar,206.8
0513,15:45,Eastbound,advance-stopbar,201.4
0513,16:00,Eastbound,advance-stopbar,190.1
0513,16:15,Eastbound,advance-stopbar,166.1
0513,16:30,Eastbound,advance-stopbar,205.4
0513,16:45,Eastbound,advance-stopbar,223.2
